audit_id,audit_round,audit_status,ticker,company,company_en,company_cn,exchange,country,region,listing_market,priority,segment_id,segment,identity_listing_check,business_description_check,segment_assignment_check,market_data_check,listing_refresh_flag,evidence_label_now,source_hierarchy,first_audit_action,source_hint,open_note
C040,Round 2 - classification and business-description audit,High priority refresh,WDC,Western Digital,Western Digital,,NASDAQ,United States,North America,美股,Important,memory_storage,Memory / Storage Semiconductors,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,high - listing/deal/status note requires refresh,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",Post-2025 structure should be refreshed in CIQ.
C041,Round 1 - source-pack audit before analyst use,Needs source check,SNDK,Sandisk,Sandisk,,NASDAQ,United States,North America,美股,Core,memory_storage,Memory / Storage Semiconductors,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,standard,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",Post-spin data requires CIQ/filings refresh.
C042,Round 1 - source-pack audit before analyst use,Needs source check,STX,Seagate Technology,Seagate Technology,,NASDAQ,Ireland,Europe,美股,Core,memory_storage,Memory / Storage Semiconductors,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,standard,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
C043,Round 1 - source-pack audit before analyst use,Needs source check,MU,Micron Technology,Micron Technology,,NASDAQ,United States,North America,美股,Core,memory_storage,Memory / Storage Semiconductors,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,standard,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
C044,Round 1 - source-pack audit before analyst use,Needs source check,005930.KS,Samsung Electronics,Samsung Electronics,,KRX,South Korea,Asia,韩股,Core,memory_storage,Memory / Storage Semiconductors,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,standard,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
C045,Round 1 - source-pack audit before analyst use,Needs source check,000660.KS,SK hynix,SK hynix,,KRX,South Korea,Asia,韩股,Core,memory_storage,Memory / Storage Semiconductors,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,standard,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
C046,Round 1 - source-pack audit before analyst use,Needs source check,285A.T,Kioxia Holdings,Kioxia Holdings,,TSE,Japan,Asia,日股,Core,memory_storage,Memory / Storage Semiconductors,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,standard,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",Ticker/listing requires CIQ verification.
C047,Round 1 - source-pack audit before analyst use,Needs source check,2408.TW,Nanya Technology,Nanya Technology,,TWSE,Taiwan,Asia,台股,Core,memory_storage,Memory / Storage Semiconductors,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,standard,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
C048,Round 2 - classification and business-description audit,Needs source check,2344.TW,Winbond Electronics,Winbond Electronics,,TWSE,Taiwan,Asia,台股,Important,memory_storage,Memory / Storage Semiconductors,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,standard,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
C049,Round 3 - universe hygiene / listing-status audit,Needs source check,2337.TW,Macronix International,Macronix International,,TWSE,Taiwan,Asia,台股,Watchlist,memory_storage,Memory / Storage Semiconductors,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,medium - watchlist identity and liquidity should be checked,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
C050,Round 1 - source-pack audit before analyst use,Needs source check,8299.TWO,Phison Electronics,Phison Electronics,,TPEx,Taiwan,Asia,台股,Core,memory_storage,Memory / Storage Semiconductors,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,standard,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
